Customer ID,total_spend,purchase_frequency,avg_order_value,discounted_spend,promo_code_orders,discount_rate,promo_order_ratio,frequency_loyalty_score,frequency_loyalty_segment,revenue_loyalty_score,revenue_loyalty_segment,Review Rating,promo_dependency_segment,is_ideal_customer
3522,50,1,50.0,0,0,0.0,0.0,1,Single Frequency,50,Medium Revenue,3.7,No Promo Dependency,False
3523,85,1,85.0,0,0,0.0,0.0,1,Single Frequency,85,Very High Revenue,3.2,No Promo Dependency,True
3524,59,1,59.0,0,0,0.0,0.0,1,Single Frequency,59,Medium Revenue,2.8,No Promo Dependency,False
3525,74,1,74.0,0,0,0.0,0.0,1,Single Frequency,74,High Revenue,2.9,No Promo Dependency,False
3526,38,1,38.0,0,0,0.0,0.0,1,Single Frequency,38,Low Revenue,3.5,No Promo Dependency,False
3527,99,1,99.0,0,0,0.0,0.0,1,Single Frequency,99,Very High Revenue,3.8,No Promo Dependency,True
3528,97,1,97.0,0,0,0.0,0.0,1,Single Frequency,97,Very High Revenue,4.7,No Promo Dependency,True
3529,67,1,67.0,0,0,0.0,0.0,1,Single Frequency,67,High Revenue,4.5,No Promo Dependency,False
3530,20,1,20.0,0,0,0.0,0.0,1,Single Frequency,20,Low Revenue,3.9,No Promo Dependency,False
3531,45,1,45.0,0,0,0.0,0.0,1,Single Frequency,45,Medium Revenue,3.4,No Promo Dependency,False
3532,52,1,52.0,0,0,0.0,0.0,1,Single Frequency,52,Medium Revenue,4.6,No Promo Dependency,False
3533,68,1,68.0,0,0,0.0,0.0,1,Single Frequency,68,High Revenue,4.6,No Promo Dependency,False
3534,98,1,98.0,0,0,0.0,0.0,1,Single Frequency,98,Very High Revenue,4.7,No Promo Dependency,True
3535,83,1,83.0,0,0,0.0,0.0,1,Single Frequency,83,Very High Revenue,3.2,No Promo Dependency,True
3536,51,1,51.0,0,0,0.0,0.0,1,Single Frequency,51,Medium Revenue,5.0,No Promo Dependency,False
3537,21,1,21.0,0,0,0.0,0.0,1,Single Frequency,21,Low Revenue,4.5,No Promo Dependency,False
3538,92,1,92.0,0,0,0.0,0.0,1,Single Frequency,92,Very High Revenue,3.5,No Promo Dependency,True
3539,63,1,63.0,0,0,0.0,0.0,1,Single Frequency,63,High Revenue,4.5,No Promo Dependency,False
3540,56,1,56.0,0,0,0.0,0.0,1,Single Frequency,56,Medium Revenue,3.2,No Promo Dependency,False
3541,95,1,95.0,0,0,0.0,0.0,1,Single Frequency,95,Very High Revenue,4.6,No Promo Dependency,True
3542,66,1,66.0,0,0,0.0,0.0,1,Single Frequency,66,High Revenue,4.0,No Promo Dependency,False
3543,28,1,28.0,0,0,0.0,0.0,1,Single Frequency,28,Low Revenue,4.2,No Promo Dependency,False
3544,83,1,83.0,0,0,0.0,0.0,1,Single Frequency,83,Very High Revenue,4.1,No Promo Dependency,True
3545,55,1,55.0,0,0,0.0,0.0,1,Single Frequency,55,Medium Revenue,3.6,No Promo Dependency,False
3546,28,1,28.0,0,0,0.0,0.0,1,Single Frequency,28,Low Revenue,3.7,No Promo Dependency,False
3547,79,1,79.0,0,0,0.0,0.0,1,Single Frequency,79,High Revenue,3.6,No Promo Dependency,False
3548,31,1,31.0,0,0,0.0,0.0,1,Single Frequency,31,Low Revenue,3.8,No Promo Dependency,False
3549,37,1,37.0,0,0,0.0,0.0,1,Single Frequency,37,Low Revenue,3.0,No Promo Dependency,False
3550,34,1,34.0,0,0,0.0,0.0,1,Single Frequency,34,Low Revenue,3.4,No Promo Dependency,False
3551,74,1,74.0,0,0,0.0,0.0,1,Single Frequency,74,High Revenue,4.8,No Promo Dependency,False
3552,31,1,31.0,0,0,0.0,0.0,1,Single Frequency,31,Low Revenue,2.6,No Promo Dependency,False
3553,66,1,66.0,0,0,0.0,0.0,1,Single Frequency,66,High Revenue,2.9,No Promo Dependency,False
3554,99,1,99.0,0,0,0.0,0.0,1,Single Frequency,99,Very High Revenue,4.9,No Promo Dependency,True
3555,55,1,55.0,0,0,0.0,0.0,1,Single Frequency,55,Medium Revenue,5.0,No Promo Dependency,False
3556,23,1,23.0,0,0,0.0,0.0,1,Single Frequency,23,Low Revenue,4.6,No Promo Dependency,False
3557,88,1,88.0,0,0,0.0,0.0,1,Single Frequency,88,Very High Revenue,4.2,No Promo Dependency,True
3558,26,1,26.0,0,0,0.0,0.0,1,Single Frequency,26,Low Revenue,4.9,No Promo Dependency,False
3559,94,1,94.0,0,0,0.0,0.0,1,Single Frequency,94,Very High Revenue,4.8,No Promo Dependency,True
3560,25,1,25.0,0,0,0.0,0.0,1,Single Frequency,25,Low Revenue,3.0,No Promo Dependency,False
3561,96,1,96.0,0,0,0.0,0.0,1,Single Frequency,96,Very High Revenue,3.5,No Promo Dependency,True
3562,29,1,29.0,0,0,0.0,0.0,1,Single Frequency,29,Low Revenue,3.4,No Promo Dependency,False
3563,36,1,36.0,0,0,0.0,0.0,1,Single Frequency,36,Low Revenue,3.4,No Promo Dependency,False
3564,90,1,90.0,0,0,0.0,0.0,1,Single Frequency,90,Very High Revenue,4.9,No Promo Dependency,True
3565,38,1,38.0,0,0,0.0,0.0,1,Single Frequency,38,Low Revenue,4.4,No Promo Dependency,False
3566,52,1,52.0,0,0,0.0,0.0,1,Single Frequency,52,Medium Revenue,4.2,No Promo Dependency,False
3567,88,1,88.0,0,0,0.0,0.0,1,Single Frequency,88,Very High Revenue,3.1,No Promo Dependency,True
3568,56,1,56.0,0,0,0.0,0.0,1,Single Frequency,56,Medium Revenue,4.0,No Promo Dependency,False
3569,71,1,71.0,0,0,0.0,0.0,1,Single Frequency,71,High Revenue,4.8,No Promo Dependency,False
3570,94,1,94.0,0,0,0.0,0.0,1,Single Frequency,94,Very High Revenue,3.3,No Promo Dependency,True
3571,97,1,97.0,0,0,0.0,0.0,1,Single Frequency,97,Very High Revenue,4.7,No Promo Dependency,True
3572,27,1,27.0,0,0,0.0,0.0,1,Single Frequency,27,Low Revenue,3.2,No Promo Dependency,False
3573,28,1,28.0,0,0,0.0,0.0,1,Single Frequency,28,Low Revenue,5.0,No Promo Dependency,False
3574,67,1,67.0,0,0,0.0,0.0,1,Single Frequency,67,High Revenue,4.9,No Promo Dependency,False
3575,70,1,70.0,0,0,0.0,0.0,1,Single Frequency,70,High Revenue,4.9,No Promo Dependency,False
3576,95,1,95.0,0,0,0.0,0.0,1,Single Frequency,95,Very High Revenue,3.7,No Promo Dependency,True
3577,24,1,24.0,0,0,0.0,0.0,1,Single Frequency,24,Low Revenue,3.0,No Promo Dependency,False
3578,35,1,35.0,0,0,0.0,0.0,1,Single Frequency,35,Low Revenue,2.6,No Promo Dependency,False
3579,22,1,22.0,0,0,0.0,0.0,1,Single Frequency,22,Low Revenue,2.6,No Promo Dependency,False
3580,66,1,66.0,0,0,0.0,0.0,1,Single Frequency,66,High Revenue,4.8,No Promo Dependency,False
3581,83,1,83.0,0,0,0.0,0.0,1,Single Frequency,83,Very High Revenue,3.2,No Promo Dependency,True
3582,95,1,95.0,0,0,0.0,0.0,1,Single Frequency,95,Very High Revenue,4.9,No Promo Dependency,True
3583,41,1,41.0,0,0,0.0,0.0,1,Single Frequency,41,Medium Revenue,3.4,No Promo Dependency,False
3584,77,1,77.0,0,0,0.0,0.0,1,Single Frequency,77,High Revenue,2.7,No Promo Dependency,False
3585,52,1,52.0,0,0,0.0,0.0,1,Single Frequency,52,Medium Revenue,4.8,No Promo Dependency,False
3586,41,1,41.0,0,0,0.0,0.0,1,Single Frequency,41,Medium Revenue,4.1,No Promo Dependency,False
3587,28,1,28.0,0,0,0.0,0.0,1,Single Frequency,28,Low Revenue,4.6,No Promo Dependency,False
3588,90,1,90.0,0,0,0.0,0.0,1,Single Frequency,90,Very High Revenue,4.4,No Promo Dependency,True
3589,55,1,55.0,0,0,0.0,0.0,1,Single Frequency,55,Medium Revenue,3.5,No Promo Dependency,False
3590,73,1,73.0,0,0,0.0,0.0,1,Single Frequency,73,High Revenue,4.8,No Promo Dependency,False
3591,87,1,87.0,0,0,0.0,0.0,1,Single Frequency,87,Very High Revenue,2.9,No Promo Dependency,True
3592,89,1,89.0,0,0,0.0,0.0,1,Single Frequency,89,Very High Revenue,3.2,No Promo Dependency,True
3593,82,1,82.0,0,0,0.0,0.0,1,Single Frequency,82,Very High Revenue,4.4,No Promo Dependency,True
3594,80,1,80.0,0,0,0.0,0.0,1,Single Frequency,80,High Revenue,4.6,No Promo Dependency,False
3595,87,1,87.0,0,0,0.0,0.0,1,Single Frequency,87,Very High Revenue,2.6,No Promo Dependency,True
3596,41,1,41.0,0,0,0.0,0.0,1,Single Frequency,41,Medium Revenue,3.1,No Promo Dependency,False
3597,83,1,83.0,0,0,0.0,0.0,1,Single Frequency,83,Very High Revenue,4.3,No Promo Dependency,True
3598,71,1,71.0,0,0,0.0,0.0,1,Single Frequency,71,High Revenue,3.1,No Promo Dependency,False
3599,76,1,76.0,0,0,0.0,0.0,1,Single Frequency,76,High Revenue,4.6,No Promo Dependency,False
3600,34,1,34.0,0,0,0.0,0.0,1,Single Frequency,34,Low Revenue,4.6,No Promo Dependency,False
3601,81,1,81.0,0,0,0.0,0.0,1,Single Frequency,81,High Revenue,2.7,No Promo Dependency,False
3602,47,1,47.0,0,0,0.0,0.0,1,Single Frequency,47,Medium Revenue,3.0,No Promo Dependency,False
3603,36,1,36.0,0,0,0.0,0.0,1,Single Frequency,36,Low Revenue,3.3,No Promo Dependency,False
3604,51,1,51.0,0,0,0.0,0.0,1,Single Frequency,51,Medium Revenue,2.7,No Promo Dependency,False
3605,86,1,86.0,0,0,0.0,0.0,1,Single Frequency,86,Very High Revenue,3.3,No Promo Dependency,True
3606,41,1,41.0,0,0,0.0,0.0,1,Single Frequency,41,Medium Revenue,4.3,No Promo Dependency,False
3607,90,1,90.0,0,0,0.0,0.0,1,Single Frequency,90,Very High Revenue,4.8,No Promo Dependency,True
3608,93,1,93.0,0,0,0.0,0.0,1,Single Frequency,93,Very High Revenue,3.3,No Promo Dependency,True
3609,56,1,56.0,0,0,0.0,0.0,1,Single Frequency,56,Medium Revenue,4.3,No Promo Dependency,False
3610,39,1,39.0,0,0,0.0,0.0,1,Single Frequency,39,Low Revenue,3.0,No Promo Dependency,False
3611,86,1,86.0,0,0,0.0,0.0,1,Single Frequency,86,Very High Revenue,4.8,No Promo Dependency,True
3612,82,1,82.0,0,0,0.0,0.0,1,Single Frequency,82,Very High Revenue,2.9,No Promo Dependency,True
3613,29,1,29.0,0,0,0.0,0.0,1,Single Frequency,29,Low Revenue,3.6,No Promo Dependency,False
3614,27,1,27.0,0,0,0.0,0.0,1,Single Frequency,27,Low Revenue,3.5,No Promo Dependency,False
3615,25,1,25.0,0,0,0.0,0.0,1,Single Frequency,25,Low Revenue,4.7,No Promo Dependency,False
3616,31,1,31.0,0,0,0.0,0.0,1,Single Frequency,31,Low Revenue,4.4,No Promo Dependency,False
3617,23,1,23.0,0,0,0.0,0.0,1,Single Frequency,23,Low Revenue,3.3,No Promo Dependency,False
3618,47,1,47.0,0,0,0.0,0.0,1,Single Frequency,47,Medium Revenue,4.3,No Promo Dependency,False
3619,67,1,67.0,0,0,0.0,0.0,1,Single Frequency,67,High Revenue,4.0,No Promo Dependency,False
3620,75,1,75.0,0,0,0.0,0.0,1,Single Frequency,75,High Revenue,4.9,No Promo Dependency,False
3621,82,1,82.0,0,0,0.0,0.0,1,Single Frequency,82,Very High Revenue,2.9,No Promo Dependency,True
3622,32,1,32.0,0,0,0.0,0.0,1,Single Frequency,32,Low Revenue,4.0,No Promo Dependency,False
3623,41,1,41.0,0,0,0.0,0.0,1,Single Frequency,41,Medium Revenue,4.3,No Promo Dependency,False
3624,89,1,89.0,0,0,0.0,0.0,1,Single Frequency,89,Very High Revenue,2.7,No Promo Dependency,True
3625,82,1,82.0,0,0,0.0,0.0,1,Single Frequency,82,Very High Revenue,5.0,No Promo Dependency,True
3626,99,1,99.0,0,0,0.0,0.0,1,Single Frequency,99,Very High Revenue,4.4,No Promo Dependency,True
3627,98,1,98.0,0,0,0.0,0.0,1,Single Frequency,98,Very High Revenue,3.5,No Promo Dependency,True
3628,54,1,54.0,0,0,0.0,0.0,1,Single Frequency,54,Medium Revenue,3.3,No Promo Dependency,False
3629,88,1,88.0,0,0,0.0,0.0,1,Single Frequency,88,Very High Revenue,3.8,No Promo Dependency,True
3630,43,1,43.0,0,0,0.0,0.0,1,Single Frequency,43,Medium Revenue,4.5,No Promo Dependency,False
3631,73,1,73.0,0,0,0.0,0.0,1,Single Frequency,73,High Revenue,4.8,No Promo Dependency,False
3632,50,1,50.0,0,0,0.0,0.0,1,Single Frequency,50,Medium Revenue,2.9,No Promo Dependency,False
3633,73,1,73.0,0,0,0.0,0.0,1,Single Frequency,73,High Revenue,3.2,No Promo Dependency,False
3634,51,1,51.0,0,0,0.0,0.0,1,Single Frequency,51,Medium Revenue,2.8,No Promo Dependency,False
3635,22,1,22.0,0,0,0.0,0.0,1,Single Frequency,22,Low Revenue,3.3,No Promo Dependency,False
3636,32,1,32.0,0,0,0.0,0.0,1,Single Frequency,32,Low Revenue,3.3,No Promo Dependency,False
3637,38,1,38.0,0,0,0.0,0.0,1,Single Frequency,38,Low Revenue,4.2,No Promo Dependency,False
3638,66,1,66.0,0,0,0.0,0.0,1,Single Frequency,66,High Revenue,3.6,No Promo Dependency,False
3639,20,1,20.0,0,0,0.0,0.0,1,Single Frequency,20,Low Revenue,4.6,No Promo Dependency,False
3640,44,1,44.0,0,0,0.0,0.0,1,Single Frequency,44,Medium Revenue,3.6,No Promo Dependency,False
3641,31,1,31.0,0,0,0.0,0.0,1,Single Frequency,31,Low Revenue,4.0,No Promo Dependency,False
3642,45,1,45.0,0,0,0.0,0.0,1,Single Frequency,45,Medium Revenue,2.7,No Promo Dependency,False
3643,71,1,71.0,0,0,0.0,0.0,1,Single Frequency,71,High Revenue,4.4,No Promo Dependency,False
3644,96,1,96.0,0,0,0.0,0.0,1,Single Frequency,96,Very High Revenue,3.2,No Promo Dependency,True
3645,32,1,32.0,0,0,0.0,0.0,1,Single Frequency,32,Low Revenue,2.6,No Promo Dependency,False
3646,90,1,90.0,0,0,0.0,0.0,1,Single Frequency,90,Very High Revenue,3.4,No Promo Dependency,True
3647,68,1,68.0,0,0,0.0,0.0,1,Single Frequency,68,High Revenue,5.0,No Promo Dependency,False
3648,45,1,45.0,0,0,0.0,0.0,1,Single Frequency,45,Medium Revenue,2.9,No Promo Dependency,False
3649,67,1,67.0,0,0,0.0,0.0,1,Single Frequency,67,High Revenue,5.0,No Promo Dependency,False
3650,57,1,57.0,0,0,0.0,0.0,1,Single Frequency,57,Medium Revenue,4.4,No Promo Dependency,False
3651,60,1,60.0,0,0,0.0,0.0,1,Single Frequency,60,Medium Revenue,3.5,No Promo Dependency,False
3652,32,1,32.0,0,0,0.0,0.0,1,Single Frequency,32,Low Revenue,3.8,No Promo Dependency,False
3653,29,1,29.0,0,0,0.0,0.0,1,Single Frequency,29,Low Revenue,3.8,No Promo Dependency,False
3654,20,1,20.0,0,0,0.0,0.0,1,Single Frequency,20,Low Revenue,3.9,No Promo Dependency,False
3655,98,1,98.0,0,0,0.0,0.0,1,Single Frequency,98,Very High Revenue,3.3,No Promo Dependency,True
3656,27,1,27.0,0,0,0.0,0.0,1,Single Frequency,27,Low Revenue,2.9,No Promo Dependency,False
3657,67,1,67.0,0,0,0.0,0.0,1,Single Frequency,67,High Revenue,3.7,No Promo Dependency,False
3658,82,1,82.0,0,0,0.0,0.0,1,Single Frequency,82,Very High Revenue,3.7,No Promo Dependency,True
3659,72,1,72.0,0,0,0.0,0.0,1,Single Frequency,72,High Revenue,4.6,No Promo Dependency,False
3660,77,1,77.0,0,0,0.0,0.0,1,Single Frequency,77,High Revenue,4.9,No Promo Dependency,False
3661,74,1,74.0,0,0,0.0,0.0,1,Single Frequency,74,High Revenue,3.1,No Promo Dependency,False
3662,39,1,39.0,0,0,0.0,0.0,1,Single Frequency,39,Low Revenue,3.5,No Promo Dependency,False
3663,80,1,80.0,0,0,0.0,0.0,1,Single Frequency,80,High Revenue,4.9,No Promo Dependency,False
3664,59,1,59.0,0,0,0.0,0.0,1,Single Frequency,59,Medium Revenue,4.4,No Promo Dependency,False
3665,68,1,68.0,0,0,0.0,0.0,1,Single Frequency,68,High Revenue,4.4,No Promo Dependency,False
3666,77,1,77.0,0,0,0.0,0.0,1,Single Frequency,77,High Revenue,3.4,No Promo Dependency,False
3667,50,1,50.0,0,0,0.0,0.0,1,Single Frequency,50,Medium Revenue,3.0,No Promo Dependency,False
3668,45,1,45.0,0,0,0.0,0.0,1,Single Frequency,45,Medium Revenue,2.6,No Promo Dependency,False
3669,71,1,71.0,0,0,0.0,0.0,1,Single Frequency,71,High Revenue,3.2,No Promo Dependency,False
3670,52,1,52.0,0,0,0.0,0.0,1,Single Frequency,52,Medium Revenue,4.6,No Promo Dependency,False
3671,50,1,50.0,0,0,0.0,0.0,1,Single Frequency,50,Medium Revenue,3.8,No Promo Dependency,False
3672,66,1,66.0,0,0,0.0,0.0,1,Single Frequency,66,High Revenue,4.8,No Promo Dependency,False
3673,81,1,81.0,0,0,0.0,0.0,1,Single Frequency,81,High Revenue,4.5,No Promo Dependency,False
3674,28,1,28.0,0,0,0.0,0.0,1,Single Frequency,28,Low Revenue,4.2,No Promo Dependency,False
3675,65,1,65.0,0,0,0.0,0.0,1,Single Frequency,65,High Revenue,2.7,No Promo Dependency,False
3676,80,1,80.0,0,0,0.0,0.0,1,Single Frequency,80,High Revenue,4.5,No Promo Dependency,False
3677,94,1,94.0,0,0,0.0,0.0,1,Single Frequency,94,Very High Revenue,4.9,No Promo Dependency,True
3678,30,1,30.0,0,0,0.0,0.0,1,Single Frequency,30,Low Revenue,2.8,No Promo Dependency,False
3679,45,1,45.0,0,0,0.0,0.0,1,Single Frequency,45,Medium Revenue,3.5,No Promo Dependency,False
3680,91,1,91.0,0,0,0.0,0.0,1,Single Frequency,91,Very High Revenue,2.5,No Promo Dependency,True
3681,36,1,36.0,0,0,0.0,0.0,1,Single Frequency,36,Low Revenue,2.9,No Promo Dependency,False
3682,73,1,73.0,0,0,0.0,0.0,1,Single Frequency,73,High Revenue,4.2,No Promo Dependency,False
3683,60,1,60.0,0,0,0.0,0.0,1,Single Frequency,60,Medium Revenue,4.6,No Promo Dependency,False
3684,77,1,77.0,0,0,0.0,0.0,1,Single Frequency,77,High Revenue,3.0,No Promo Dependency,False
3685,86,1,86.0,0,0,0.0,0.0,1,Single Frequency,86,Very High Revenue,4.4,No Promo Dependency,True
3686,42,1,42.0,0,0,0.0,0.0,1,Single Frequency,42,Medium Revenue,2.6,No Promo Dependency,False
3687,70,1,70.0,0,0,0.0,0.0,1,Single Frequency,70,High Revenue,4.8,No Promo Dependency,False
3688,44,1,44.0,0,0,0.0,0.0,1,Single Frequency,44,Medium Revenue,2.9,No Promo Dependency,False
3689,91,1,91.0,0,0,0.0,0.0,1,Single Frequency,91,Very High Revenue,3.0,No Promo Dependency,True
3690,30,1,30.0,0,0,0.0,0.0,1,Single Frequency,30,Low Revenue,4.5,No Promo Dependency,False
3691,23,1,23.0,0,0,0.0,0.0,1,Single Frequency,23,Low Revenue,3.7,No Promo Dependency,False
3692,21,1,21.0,0,0,0.0,0.0,1,Single Frequency,21,Low Revenue,4.8,No Promo Dependency,False
3693,34,1,34.0,0,0,0.0,0.0,1,Single Frequency,34,Low Revenue,4.8,No Promo Dependency,False
3694,46,1,46.0,0,0,0.0,0.0,1,Single Frequency,46,Medium Revenue,4.7,No Promo Dependency,False
3695,41,1,41.0,0,0,0.0,0.0,1,Single Frequency,41,Medium Revenue,2.6,No Promo Dependency,False
3696,33,1,33.0,0,0,0.0,0.0,1,Single Frequency,33,Low Revenue,4.6,No Promo Dependency,False
3697,48,1,48.0,0,0,0.0,0.0,1,Single Frequency,48,Medium Revenue,3.4,No Promo Dependency,False
3698,66,1,66.0,0,0,0.0,0.0,1,Single Frequency,66,High Revenue,3.0,No Promo Dependency,False
3699,54,1,54.0,0,0,0.0,0.0,1,Single Frequency,54,Medium Revenue,4.0,No Promo Dependency,False
3700,55,1,55.0,0,0,0.0,0.0,1,Single Frequency,55,Medium Revenue,2.6,No Promo Dependency,False
3701,84,1,84.0,0,0,0.0,0.0,1,Single Frequency,84,Very High Revenue,3.4,No Promo Dependency,True
3702,66,1,66.0,0,0,0.0,0.0,1,Single Frequency,66,High Revenue,4.5,No Promo Dependency,False
3703,65,1,65.0,0,0,0.0,0.0,1,Single Frequency,65,High Revenue,2.7,No Promo Dependency,False
3704,83,1,83.0,0,0,0.0,0.0,1,Single Frequency,83,Very High Revenue,2.9,No Promo Dependency,True
3705,61,1,61.0,0,0,0.0,0.0,1,Single Frequency,61,High Revenue,4.0,No Promo Dependency,False
3706,65,1,65.0,0,0,0.0,0.0,1,Single Frequency,65,High Revenue,3.2,No Promo Dependency,False
3707,55,1,55.0,0,0,0.0,0.0,1,Single Frequency,55,Medium Revenue,4.0,No Promo Dependency,False
3708,79,1,79.0,0,0,0.0,0.0,1,Single Frequency,79,High Revenue,3.4,No Promo Dependency,False
3709,96,1,96.0,0,0,0.0,0.0,1,Single Frequency,96,Very High Revenue,4.9,No Promo Dependency,True
3710,43,1,43.0,0,0,0.0,0.0,1,Single Frequency,43,Medium Revenue,3.6,No Promo Dependency,False
3711,40,1,40.0,0,0,0.0,0.0,1,Single Frequency,40,Medium Revenue,3.6,No Promo Dependency,False
3712,62,1,62.0,0,0,0.0,0.0,1,Single Frequency,62,High Revenue,3.2,No Promo Dependency,False
3713,72,1,72.0,0,0,0.0,0.0,1,Single Frequency,72,High Revenue,3.7,No Promo Dependency,False
3714,87,1,87.0,0,0,0.0,0.0,1,Single Frequency,87,Very High Revenue,2.6,No Promo Dependency,True
3715,31,1,31.0,0,0,0.0,0.0,1,Single Frequency,31,Low Revenue,3.9,No Promo Dependency,False
3716,34,1,34.0,0,0,0.0,0.0,1,Single Frequency,34,Low Revenue,3.4,No Promo Dependency,False
3717,53,1,53.0,0,0,0.0,0.0,1,Single Frequency,53,Medium Revenue,3.4,No Promo Dependency,False
3718,85,1,85.0,0,0,0.0,0.0,1,Single Frequency,85,Very High Revenue,4.2,No Promo Dependency,True
3719,50,1,50.0,0,0,0.0,0.0,1,Single Frequency,50,Medium Revenue,2.9,No Promo Dependency,False
3720,91,1,91.0,0,0,0.0,0.0,1,Single Frequency,91,Very High Revenue,4.1,No Promo Dependency,True
3721,56,1,56.0,0,0,0.0,0.0,1,Single Frequency,56,Medium Revenue,3.6,No Promo Dependency,False
3722,60,1,60.0,0,0,0.0,0.0,1,Single Frequency,60,Medium Revenue,4.0,No Promo Dependency,False
3723,34,1,34.0,0,0,0.0,0.0,1,Single Frequency,34,Low Revenue,4.0,No Promo Dependency,False
3724,30,1,30.0,0,0,0.0,0.0,1,Single Frequency,30,Low Revenue,3.6,No Promo Dependency,False
3725,71,1,71.0,0,0,0.0,0.0,1,Single Frequency,71,High Revenue,3.1,No Promo Dependency,False
3726,100,1,100.0,0,0,0.0,0.0,1,Single Frequency,100,Very High Revenue,4.4,No Promo Dependency,True
3727,85,1,85.0,0,0,0.0,0.0,1,Single Frequency,85,Very High Revenue,4.3,No Promo Dependency,True
3728,83,1,83.0,0,0,0.0,0.0,1,Single Frequency,83,Very High Revenue,3.5,No Promo Dependency,True
3729,31,1,31.0,0,0,0.0,0.0,1,Single Frequency,31,Low Revenue,3.0,No Promo Dependency,False
3730,82,1,82.0,0,0,0.0,0.0,1,Single Frequency,82,Very High Revenue,4.7,No Promo Dependency,True
3731,79,1,79.0,0,0,0.0,0.0,1,Single Frequency,79,High Revenue,2.5,No Promo Dependency,False
3732,62,1,62.0,0,0,0.0,0.0,1,Single Frequency,62,High Revenue,3.1,No Promo Dependency,False
3733,92,1,92.0,0,0,0.0,0.0,1,Single Frequency,92,Very High Revenue,3.3,No Promo Dependency,True
3734,58,1,58.0,0,0,0.0,0.0,1,Single Frequency,58,Medium Revenue,4.7,No Promo Dependency,False
3735,88,1,88.0,0,0,0.0,0.0,1,Single Frequency,88,Very High Revenue,3.4,No Promo Dependency,True
3736,44,1,44.0,0,0,0.0,0.0,1,Single Frequency,44,Medium Revenue,3.1,No Promo Dependency,False
3737,56,1,56.0,0,0,0.0,0.0,1,Single Frequency,56,Medium Revenue,4.6,No Promo Dependency,False
3738,23,1,23.0,0,0,0.0,0.0,1,Single Frequency,23,Low Revenue,4.9,No Promo Dependency,False
3739,45,1,45.0,0,0,0.0,0.0,1,Single Frequency,45,Medium Revenue,2.7,No Promo Dependency,False
3740,31,1,31.0,0,0,0.0,0.0,1,Single Frequency,31,Low Revenue,4.2,No Promo Dependency,False
3741,96,1,96.0,0,0,0.0,0.0,1,Single Frequency,96,Very High Revenue,2.6,No Promo Dependency,True
3742,96,1,96.0,0,0,0.0,0.0,1,Single Frequency,96,Very High Revenue,3.2,No Promo Dependency,True
3743,80,1,80.0,0,0,0.0,0.0,1,Single Frequency,80,High Revenue,4.4,No Promo Dependency,False
3744,28,1,28.0,0,0,0.0,0.0,1,Single Frequency,28,Low Revenue,3.6,No Promo Dependency,False
3745,51,1,51.0,0,0,0.0,0.0,1,Single Frequency,51,Medium Revenue,2.7,No Promo Dependency,False
3746,41,1,41.0,0,0,0.0,0.0,1,Single Frequency,41,Medium Revenue,4.3,No Promo Dependency,False
3747,99,1,99.0,0,0,0.0,0.0,1,Single Frequency,99,Very High Revenue,2.6,No Promo Dependency,True
3748,53,1,53.0,0,0,0.0,0.0,1,Single Frequency,53,Medium Revenue,4.3,No Promo Dependency,False
3749,25,1,25.0,0,0,0.0,0.0,1,Single Frequency,25,Low Revenue,3.9,No Promo Dependency,False
3750,95,1,95.0,0,0,0.0,0.0,1,Single Frequency,95,Very High Revenue,2.9,No Promo Dependency,True
3751,88,1,88.0,0,0,0.0,0.0,1,Single Frequency,88,Very High Revenue,3.1,No Promo Dependency,True
3752,97,1,97.0,0,0,0.0,0.0,1,Single Frequency,97,Very High Revenue,4.2,No Promo Dependency,True
3753,81,1,81.0,0,0,0.0,0.0,1,Single Frequency,81,High Revenue,4.1,No Promo Dependency,False
3754,26,1,26.0,0,0,0.0,0.0,1,Single Frequency,26,Low Revenue,4.2,No Promo Dependency,False
3755,41,1,41.0,0,0,0.0,0.0,1,Single Frequency,41,Medium Revenue,4.4,No Promo Dependency,False
3756,93,1,93.0,0,0,0.0,0.0,1,Single Frequency,93,Very High Revenue,3.4,No Promo Dependency,True
3757,69,1,69.0,0,0,0.0,0.0,1,Single Frequency,69,High Revenue,4.8,No Promo Dependency,False
3758,44,1,44.0,0,0,0.0,0.0,1,Single Frequency,44,Medium Revenue,4.5,No Promo Dependency,False
